run_id,cell_id,method,dataset,seed,experience_index,learning_s,prefetch_produce_s,prefetch_wait_s,blocked_s,prefetch_enabled,supply_wait_ratio
effectiveness_v3_20260918T034951Z_79924874,dev/core50_nc/eval_batch/eval_core50_nc_b128/0,eval_core50_nc_b128,core50_nc,0,0,25.71642350498587,11.055251649027923,0.0,11.055251649027923,False,0.4298907134922764
effectiveness_v3_20260918T035026Z_9d0bd278,dev/core50_nc/eval_batch/eval_core50_nc_b32/0,eval_core50_nc_b32,core50_nc,0,0,26.179901821014937,11.245243482466321,0.0,11.245243482466321,False,0.4295372671504682
effectiveness_v3_20260918T035102Z_024561a7,dev/core50_nc/eval_batch/eval_core50_nc_b8/0,eval_core50_nc_b8,core50_nc,0,0,26.224801409000065,11.177801884477958,0.0,11.177801884477958,False,0.4262301822671518
effectiveness_v3_20260918T035221Z_7b303cae,dev/splitcifar100/eval_batch/eval_splitcifar100_b128/0,eval_splitcifar100_b128,splitcifar100,0,0,5.324573917983798,1.5495580529677682,0.0,1.5495580529677682,False,0.29102010354934155
effectiveness_v3_20260918T035236Z_4f0930ef,dev/splitcifar100/eval_batch/eval_splitcifar100_b32/0,eval_splitcifar100_b32,splitcifar100,0,0,5.273048037983244,1.5542618052277248,0.0,1.5542618052277248,False,0.2947558592358615
effectiveness_v3_20260918T035250Z_e0948625,dev/splitcifar100/eval_batch/eval_splitcifar100_b8/0,eval_splitcifar100_b8,splitcifar100,0,0,5.354050577007001,1.5724580397945829,0.0,1.5724580397945829,False,0.2936950290584688
effectiveness_v3_20260918T040734Z_93bd9bba,dev/core50_nc/s0_profile/s0_core50_nc_rep0/0,s0_core50_nc_rep0,core50_nc,0,0,27.953322985995328,11.760603304457618,0.0,11.760603304457618,False,0.42072290690984054
effectiveness_v3_20260918T040734Z_93bd9bba,dev/core50_nc/s0_profile/s0_core50_nc_rep0/0,s0_core50_nc_rep0,core50_nc,0,1,16.46921549900435,9.212796449661255,0.0,9.212796449661255,False,0.5593949784808036
effectiveness_v3_20260918T040734Z_93bd9bba,dev/core50_nc/s0_profile/s0_core50_nc_rep0/0,s0_core50_nc_rep0,core50_nc,0,2,13.655019875004655,7.663845007336931,0.0,7.663845007336931,False,0.5612474443457607
effectiveness_v3_20260918T040734Z_93bd9bba,dev/core50_nc/s0_profile/s0_core50_nc_rep0/0,s0_core50_nc_rep0,core50_nc,0,3,17.53096735200961,9.844794840872055,0.0,9.844794840872055,False,0.5615659788302284
effectiveness_v3_20260918T040734Z_93bd9bba,dev/core50_nc/s0_profile/s0_core50_nc_rep0/0,s0_core50_nc_rep0,core50_nc,0,4,14.531310964026488,8.11171965347603,0.0,8.11171965347603,False,0.5582235266699123
effectiveness_v3_20260918T040734Z_93bd9bba,dev/core50_nc/s0_profile/s0_core50_nc_rep0/0,s0_core50_nc_rep0,core50_nc,0,5,16.979125212004874,9.518792457034579,0.0,9.518792457034579,False,0.5606173662176916
effectiveness_v3_20260918T040734Z_93bd9bba,dev/core50_nc/s0_profile/s0_core50_nc_rep0/0,s0_core50_nc_rep0,core50_nc,0,6,16.71376491599949,9.312091466796119,0.0,9.312091466796119,False,0.5571510376983935
effectiveness_v3_20260918T040734Z_93bd9bba,dev/core50_nc/s0_profile/s0_core50_nc_rep0/0,s0_core50_nc_rep0,core50_nc,0,7,11.628630610997789,7.011872849921929,0.0,7.011872849921929,False,0.602983539892517
effectiveness_v3_20260918T040734Z_93bd9bba,dev/core50_nc/s0_profile/s0_core50_nc_rep0/0,s0_core50_nc_rep0,core50_nc,0,8,15.750706997001544,8.944002905802336,0.0,8.944002905802336,False,0.5678477104237291
effectiveness_v3_20260918T041110Z_7da6f0cf,dev/core50_nc/s0_profile/s0_core50_nc_rep1/0,s0_core50_nc_rep1,core50_nc,0,0,28.2865039309836,11.766217606666032,0.0,11.766217606666032,False,0.4159657777212233
effectiveness_v3_20260918T041110Z_7da6f0cf,dev/core50_nc/s0_profile/s0_core50_nc_rep1/0,s0_core50_nc_rep1,core50_nc,0,1,17.446304704004433,9.35308461484965,0.0,9.35308461484965,False,0.5361069162516029
effectiveness_v3_20260918T041110Z_7da6f0cf,dev/core50_nc/s0_profile/s0_core50_nc_rep1/0,s0_core50_nc_rep1,core50_nc,0,2,13.860398718010401,7.47782242813264,0.0,7.47782242813264,False,0.5395099073460167
effectiveness_v3_20260918T041110Z_7da6f0cf,dev/core50_nc/s0_profile/s0_core50_nc_rep1/0,s0_core50_nc_rep1,core50_nc,0,3,17.68392925299122,9.625386394793168,0.0,9.625386394793168,False,0.5443013403350414
