run_id,cell_id,method,dataset,seed,t,controller,reason,urge,thr,factors,mb_before,mr_before,mb_next,mr_next,suggested_new_batch,suggested_replay,suggested_optimizer_mode,plugin_policy,applied_new_batch,applied_replay,applied_optimizer_mode,applied_optional_plugins,replay_requested,replay_occupancy,replay_max_size,predicted_bytes,limit_bytes,guard_reason,enforcement,controller_s,reconfigure_s,plasticity,stability,latency_s,memory_mib,memory_mib_model,plugins,applied
effectiveness_v3_20260918T045753Z_531aff64,dev/splitcifar100/plugin_cost/cost_splitcifar100_b256/0,cost_splitcifar100_b256,splitcifar100,0,9,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T045833Z_3ea4231e,dev/splitcifar100/plugin_cost/cost_splitcifar100_gem/0,cost_splitcifar100_gem,splitcifar100,0,0,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T045833Z_3ea4231e,dev/splitcifar100/plugin_cost/cost_splitcifar100_gem/0,cost_splitcifar100_gem,splitcifar100,0,1,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T045833Z_3ea4231e,dev/splitcifar100/plugin_cost/cost_splitcifar100_gem/0,cost_splitcifar100_gem,splitcifar100,0,2,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T045833Z_3ea4231e,dev/splitcifar100/plugin_cost/cost_splitcifar100_gem/0,cost_splitcifar100_gem,splitcifar100,0,3,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T045833Z_3ea4231e,dev/splitcifar100/plugin_cost/cost_splitcifar100_gem/0,cost_splitcifar100_gem,splitcifar100,0,4,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T045833Z_3ea4231e,dev/splitcifar100/plugin_cost/cost_splitcifar100_gem/0,cost_splitcifar100_gem,splitcifar100,0,5,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T045833Z_3ea4231e,dev/splitcifar100/plugin_cost/cost_splitcifar100_gem/0,cost_splitcifar100_gem,splitcifar100,0,6,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T045833Z_3ea4231e,dev/splitcifar100/plugin_cost/cost_splitcifar100_gem/0,cost_splitcifar100_gem,splitcifar100,0,7,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T045833Z_3ea4231e,dev/splitcifar100/plugin_cost/cost_splitcifar100_gem/0,cost_splitcifar100_gem,splitcifar100,0,8,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T045833Z_3ea4231e,dev/splitcifar100/plugin_cost/cost_splitcifar100_gem/0,cost_splitcifar100_gem,splitcifar100,0,9,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T050219Z_ee7b9532,dev/splitcifar100/plugin_cost/cost_splitcifar100_ewc/0,cost_splitcifar100_ewc,splitcifar100,0,0,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T050219Z_ee7b9532,dev/splitcifar100/plugin_cost/cost_splitcifar100_ewc/0,cost_splitcifar100_ewc,splitcifar100,0,1,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T050219Z_ee7b9532,dev/splitcifar100/plugin_cost/cost_splitcifar100_ewc/0,cost_splitcifar100_ewc,splitcifar100,0,2,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T050219Z_ee7b9532,dev/splitcifar100/plugin_cost/cost_splitcifar100_ewc/0,cost_splitcifar100_ewc,splitcifar100,0,3,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T050219Z_ee7b9532,dev/splitcifar100/plugin_cost/cost_splitcifar100_ewc/0,cost_splitcifar100_ewc,splitcifar100,0,4,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T050219Z_ee7b9532,dev/splitcifar100/plugin_cost/cost_splitcifar100_ewc/0,cost_splitcifar100_ewc,splitcifar100,0,5,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T050219Z_ee7b9532,dev/splitcifar100/plugin_cost/cost_splitcifar100_ewc/0,cost_splitcifar100_ewc,splitcifar100,0,6,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T050219Z_ee7b9532,dev/splitcifar100/plugin_cost/cost_splitcifar100_ewc/0,cost_splitcifar100_ewc,splitcifar100,0,7,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T050219Z_ee7b9532,dev/splitcifar100/plugin_cost/cost_splitcifar100_ewc/0,cost_splitcifar100_ewc,splitcifar100,0,8,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T050219Z_ee7b9532,dev/splitcifar100/plugin_cost/cost_splitcifar100_ewc/0,cost_splitcifar100_ewc,splitcifar100,0,9,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T050652Z_3e217be9,dev/splitcifar100/plugin_cost/cost_splitcifar100_gem_ewc/0,cost_splitcifar100_gem_ewc,splitcifar100,0,0,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T050652Z_3e217be9,dev/splitcifar100/plugin_cost/cost_splitcifar100_gem_ewc/0,cost_splitcifar100_gem_ewc,splitcifar100,0,1,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T050652Z_3e217be9,dev/splitcifar100/plugin_cost/cost_splitcifar100_gem_ewc/0,cost_splitcifar100_gem_ewc,splitcifar100,0,2,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T050652Z_3e217be9,dev/splitcifar100/plugin_cost/cost_splitcifar100_gem_ewc/0,cost_splitcifar100_gem_ewc,splitcifar100,0,3,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T050652Z_3e217be9,dev/splitcifar100/plugin_cost/cost_splitcifar100_gem_ewc/0,cost_splitcifar100_gem_ewc,splitcifar100,0,4,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T050652Z_3e217be9,dev/splitcifar100/plugin_cost/cost_splitcifar100_gem_ewc/0,cost_splitcifar100_gem_ewc,splitcifar100,0,5,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T050652Z_3e217be9,dev/splitcifar100/plugin_cost/cost_splitcifar100_gem_ewc/0,cost_splitcifar100_gem_ewc,splitcifar100,0,6,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T050652Z_3e217be9,dev/splitcifar100/plugin_cost/cost_splitcifar100_gem_ewc/0,cost_splitcifar100_gem_ewc,splitcifar100,0,7,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T050652Z_3e217be9,dev/splitcifar100/plugin_cost/cost_splitcifar100_gem_ewc/0,cost_splitcifar100_gem_ewc,splitcifar100,0,8,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T050652Z_3e217be9,dev/splitcifar100/plugin_cost/cost_splitcifar100_gem_ewc/0,cost_splitcifar100_gem_ewc,splitcifar100,0,9,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T051310Z_753bf737,dev/core50_nc/quota_scan/quota_core50_nc_q160/0,quota_core50_nc_q160,core50_nc,0,0,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T051310Z_753bf737,dev/core50_nc/quota_scan/quota_core50_nc_q160/0,quota_core50_nc_q160,core50_nc,0,1,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T051310Z_753bf737,dev/core50_nc/quota_scan/quota_core50_nc_q160/0,quota_core50_nc_q160,core50_nc,0,2,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T051310Z_753bf737,dev/core50_nc/quota_scan/quota_core50_nc_q160/0,quota_core50_nc_q160,core50_nc,0,3,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T051310Z_753bf737,dev/core50_nc/quota_scan/quota_core50_nc_q160/0,quota_core50_nc_q160,core50_nc,0,4,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T051310Z_753bf737,dev/core50_nc/quota_scan/quota_core50_nc_q160/0,quota_core50_nc_q160,core50_nc,0,5,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T051310Z_753bf737,dev/core50_nc/quota_scan/quota_core50_nc_q160/0,quota_core50_nc_q160,core50_nc,0,6,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T051310Z_753bf737,dev/core50_nc/quota_scan/quota_core50_nc_q160/0,quota_core50_nc_q160,core50_nc,0,7,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T051310Z_753bf737,dev/core50_nc/quota_scan/quota_core50_nc_q160/0,quota_core50_nc_q160,core50_nc,0,8,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T051644Z_afe539fc,dev/core50_nc/quota_scan/quota_core50_nc_q176/0,quota_core50_nc_q176,core50_nc,0,0,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T051644Z_afe539fc,dev/core50_nc/quota_scan/quota_core50_nc_q176/0,quota_core50_nc_q176,core50_nc,0,1,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T051644Z_afe539fc,dev/core50_nc/quota_scan/quota_core50_nc_q176/0,quota_core50_nc_q176,core50_nc,0,2,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T051644Z_afe539fc,dev/core50_nc/quota_scan/quota_core50_nc_q176/0,quota_core50_nc_q176,core50_nc,0,3,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T051644Z_afe539fc,dev/core50_nc/quota_scan/quota_core50_nc_q176/0,quota_core50_nc_q176,core50_nc,0,4,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T051644Z_afe539fc,dev/core50_nc/quota_scan/quota_core50_nc_q176/0,quota_core50_nc_q176,core50_nc,0,5,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T051644Z_afe539fc,dev/core50_nc/quota_scan/quota_core50_nc_q176/0,quota_core50_nc_q176,core50_nc,0,6,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T051644Z_afe539fc,dev/core50_nc/quota_scan/quota_core50_nc_q176/0,quota_core50_nc_q176,core50_nc,0,7,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T051644Z_afe539fc,dev/core50_nc/quota_scan/quota_core50_nc_q176/0,quota_core50_nc_q176,core50_nc,0,8,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T052003Z_0326cd41,dev/core50_nc/quota_scan/quota_core50_nc_q192/0,quota_core50_nc_q192,core50_nc,0,0,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T052003Z_0326cd41,dev/core50_nc/quota_scan/quota_core50_nc_q192/0,quota_core50_nc_q192,core50_nc,0,1,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T052003Z_0326cd41,dev/core50_nc/quota_scan/quota_core50_nc_q192/0,quota_core50_nc_q192,core50_nc,0,2,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T052003Z_0326cd41,dev/core50_nc/quota_scan/quota_core50_nc_q192/0,quota_core50_nc_q192,core50_nc,0,3,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T052003Z_0326cd41,dev/core50_nc/quota_scan/quota_core50_nc_q192/0,quota_core50_nc_q192,core50_nc,0,4,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T052003Z_0326cd41,dev/core50_nc/quota_scan/quota_core50_nc_q192/0,quota_core50_nc_q192,core50_nc,0,5,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T052003Z_0326cd41,dev/core50_nc/quota_scan/quota_core50_nc_q192/0,quota_core50_nc_q192,core50_nc,0,6,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T052003Z_0326cd41,dev/core50_nc/quota_scan/quota_core50_nc_q192/0,quota_core50_nc_q192,core50_nc,0,7,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T052003Z_0326cd41,dev/core50_nc/quota_scan/quota_core50_nc_q192/0,quota_core50_nc_q192,core50_nc,0,8,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T052329Z_c1d89672,dev/core50_nc/quota_scan/quota_core50_nc_q208/0,quota_core50_nc_q208,core50_nc,0,0,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T052329Z_c1d89672,dev/core50_nc/quota_scan/quota_core50_nc_q208/0,quota_core50_nc_q208,core50_nc,0,1,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T052329Z_c1d89672,dev/core50_nc/quota_scan/quota_core50_nc_q208/0,quota_core50_nc_q208,core50_nc,0,2,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T052329Z_c1d89672,dev/core50_nc/quota_scan/quota_core50_nc_q208/0,quota_core50_nc_q208,core50_nc,0,3,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T052329Z_c1d89672,dev/core50_nc/quota_scan/quota_core50_nc_q208/0,quota_core50_nc_q208,core50_nc,0,4,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T052329Z_c1d89672,dev/core50_nc/quota_scan/quota_core50_nc_q208/0,quota_core50_nc_q208,core50_nc,0,5,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T052329Z_c1d89672,dev/core50_nc/quota_scan/quota_core50_nc_q208/0,quota_core50_nc_q208,core50_nc,0,6,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T052329Z_c1d89672,dev/core50_nc/quota_scan/quota_core50_nc_q208/0,quota_core50_nc_q208,core50_nc,0,7,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T052329Z_c1d89672,dev/core50_nc/quota_scan/quota_core50_nc_q208/0,quota_core50_nc_q208,core50_nc,0,8,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T052702Z_ca15a41b,dev/core50_nc/quota_scan/quota_core50_nc_q224/0,quota_core50_nc_q224,core50_nc,0,0,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T052702Z_ca15a41b,dev/core50_nc/quota_scan/quota_core50_nc_q224/0,quota_core50_nc_q224,core50_nc,0,1,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T052702Z_ca15a41b,dev/core50_nc/quota_scan/quota_core50_nc_q224/0,quota_core50_nc_q224,core50_nc,0,2,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T052702Z_ca15a41b,dev/core50_nc/quota_scan/quota_core50_nc_q224/0,quota_core50_nc_q224,core50_nc,0,3,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T052702Z_ca15a41b,dev/core50_nc/quota_scan/quota_core50_nc_q224/0,quota_core50_nc_q224,core50_nc,0,4,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T052702Z_ca15a41b,dev/core50_nc/quota_scan/quota_core50_nc_q224/0,quota_core50_nc_q224,core50_nc,0,5,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T052702Z_ca15a41b,dev/core50_nc/quota_scan/quota_core50_nc_q224/0,quota_core50_nc_q224,core50_nc,0,6,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T052702Z_ca15a41b,dev/core50_nc/quota_scan/quota_core50_nc_q224/0,quota_core50_nc_q224,core50_nc,0,7,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T052702Z_ca15a41b,dev/core50_nc/quota_scan/quota_core50_nc_q224/0,quota_core50_nc_q224,core50_nc,0,8,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T053032Z_b8606185,dev/core50_nc/quota_scan/quota_core50_nc_q240/0,quota_core50_nc_q240,core50_nc,0,0,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T053032Z_b8606185,dev/core50_nc/quota_scan/quota_core50_nc_q240/0,quota_core50_nc_q240,core50_nc,0,1,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T053032Z_b8606185,dev/core50_nc/quota_scan/quota_core50_nc_q240/0,quota_core50_nc_q240,core50_nc,0,2,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T053032Z_b8606185,dev/core50_nc/quota_scan/quota_core50_nc_q240/0,quota_core50_nc_q240,core50_nc,0,3,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T053032Z_b8606185,dev/core50_nc/quota_scan/quota_core50_nc_q240/0,quota_core50_nc_q240,core50_nc,0,4,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T053032Z_b8606185,dev/core50_nc/quota_scan/quota_core50_nc_q240/0,quota_core50_nc_q240,core50_nc,0,5,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T053032Z_b8606185,dev/core50_nc/quota_scan/quota_core50_nc_q240/0,quota_core50_nc_q240,core50_nc,0,6,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T053032Z_b8606185,dev/core50_nc/quota_scan/quota_core50_nc_q240/0,quota_core50_nc_q240,core50_nc,0,7,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T053032Z_b8606185,dev/core50_nc/quota_scan/quota_core50_nc_q240/0,quota_core50_nc_q240,core50_nc,0,8,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T053405Z_da48ec62,dev/core50_nc/quota_scan/quota_core50_nc_q256/0,quota_core50_nc_q256,core50_nc,0,0,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T053405Z_da48ec62,dev/core50_nc/quota_scan/quota_core50_nc_q256/0,quota_core50_nc_q256,core50_nc,0,1,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T053405Z_da48ec62,dev/core50_nc/quota_scan/quota_core50_nc_q256/0,quota_core50_nc_q256,core50_nc,0,2,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T053405Z_da48ec62,dev/core50_nc/quota_scan/quota_core50_nc_q256/0,quota_core50_nc_q256,core50_nc,0,3,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T053405Z_da48ec62,dev/core50_nc/quota_scan/quota_core50_nc_q256/0,quota_core50_nc_q256,core50_nc,0,4,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T053405Z_da48ec62,dev/core50_nc/quota_scan/quota_core50_nc_q256/0,quota_core50_nc_q256,core50_nc,0,5,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T053405Z_da48ec62,dev/core50_nc/quota_scan/quota_core50_nc_q256/0,quota_core50_nc_q256,core50_nc,0,6,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T053405Z_da48ec62,dev/core50_nc/quota_scan/quota_core50_nc_q256/0,quota_core50_nc_q256,core50_nc,0,7,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T053405Z_da48ec62,dev/core50_nc/quota_scan/quota_core50_nc_q256/0,quota_core50_nc_q256,core50_nc,0,8,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T053739Z_7f296087,dev/core50_nc/quota_scan/quota_core50_nc_q272/0,quota_core50_nc_q272,core50_nc,0,0,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T053739Z_7f296087,dev/core50_nc/quota_scan/quota_core50_nc_q272/0,quota_core50_nc_q272,core50_nc,0,1,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T053739Z_7f296087,dev/core50_nc/quota_scan/quota_core50_nc_q272/0,quota_core50_nc_q272,core50_nc,0,2,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T053739Z_7f296087,dev/core50_nc/quota_scan/quota_core50_nc_q272/0,quota_core50_nc_q272,core50_nc,0,3,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T053739Z_7f296087,dev/core50_nc/quota_scan/quota_core50_nc_q272/0,quota_core50_nc_q272,core50_nc,0,4,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T053739Z_7f296087,dev/core50_nc/quota_scan/quota_core50_nc_q272/0,quota_core50_nc_q272,core50_nc,0,5,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T053739Z_7f296087,dev/core50_nc/quota_scan/quota_core50_nc_q272/0,quota_core50_nc_q272,core50_nc,0,6,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T053739Z_7f296087,dev/core50_nc/quota_scan/quota_core50_nc_q272/0,quota_core50_nc_q272,core50_nc,0,7,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T053739Z_7f296087,dev/core50_nc/quota_scan/quota_core50_nc_q272/0,quota_core50_nc_q272,core50_nc,0,8,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T054112Z_d4208e97,dev/splitcifar100/quota_scan/quota_splitcifar100_q160/0,quota_splitcifar100_q160,splitcifar100,0,0,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T054112Z_d4208e97,dev/splitcifar100/quota_scan/quota_splitcifar100_q160/0,quota_splitcifar100_q160,splitcifar100,0,1,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T054112Z_d4208e97,dev/splitcifar100/quota_scan/quota_splitcifar100_q160/0,quota_splitcifar100_q160,splitcifar100,0,2,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T054112Z_d4208e97,dev/splitcifar100/quota_scan/quota_splitcifar100_q160/0,quota_splitcifar100_q160,splitcifar100,0,3,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T054112Z_d4208e97,dev/splitcifar100/quota_scan/quota_splitcifar100_q160/0,quota_splitcifar100_q160,splitcifar100,0,4,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T054112Z_d4208e97,dev/splitcifar100/quota_scan/quota_splitcifar100_q160/0,quota_splitcifar100_q160,splitcifar100,0,5,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T054112Z_d4208e97,dev/splitcifar100/quota_scan/quota_splitcifar100_q160/0,quota_splitcifar100_q160,splitcifar100,0,6,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T054112Z_d4208e97,dev/splitcifar100/quota_scan/quota_splitcifar100_q160/0,quota_splitcifar100_q160,splitcifar100,0,7,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T054112Z_d4208e97,dev/splitcifar100/quota_scan/quota_splitcifar100_q160/0,quota_splitcifar100_q160,splitcifar100,0,8,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T054112Z_d4208e97,dev/splitcifar100/quota_scan/quota_splitcifar100_q160/0,quota_splitcifar100_q160,splitcifar100,0,9,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T054236Z_cc768590,dev/splitcifar100/quota_scan/quota_splitcifar100_q176/0,quota_splitcifar100_q176,splitcifar100,0,0,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T054236Z_cc768590,dev/splitcifar100/quota_scan/quota_splitcifar100_q176/0,quota_splitcifar100_q176,splitcifar100,0,1,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T054236Z_cc768590,dev/splitcifar100/quota_scan/quota_splitcifar100_q176/0,quota_splitcifar100_q176,splitcifar100,0,2,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T054236Z_cc768590,dev/splitcifar100/quota_scan/quota_splitcifar100_q176/0,quota_splitcifar100_q176,splitcifar100,0,3,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T054236Z_cc768590,dev/splitcifar100/quota_scan/quota_splitcifar100_q176/0,quota_splitcifar100_q176,splitcifar100,0,4,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
