run_id,cell_id,method,dataset,seed,phase,experience_index,start_monotonic_s,end_monotonic_s,duration_s,allocated_current_bytes,allocated_peak_bytes,reserved_current_bytes,reserved_peak_bytes,quota_bytes,external_reservation_bytes,proc_rss_bytes,children_rss_bytes,proc_pss_bytes,swap_used_bytes,sampled_rss_peak_bytes,sampled_children_rss_peak_bytes,sample_interval_s,sample_count,missing_reason,notes
effectiveness_v3_20260918T050219Z_ee7b9532,dev/splitcifar100/plugin_cost/cost_splitcifar100_ewc/0,cost_splitcifar100_ewc,splitcifar100,0,evaluation,1,150676.594897346,150677.066758274,0.47186092802439816,75217408,118735360,163577856,163577856,8589934592,0,2391408640,0,2171175936,0,2392457216,0,0.1,3,,
effectiveness_v3_20260918T050219Z_ee7b9532,dev/splitcifar100/plugin_cost/cost_splitcifar100_ewc/0,cost_splitcifar100_ewc,splitcifar100,0,resource_transition,2,150677.102225532,150677.102835097,0.0006095650023780763,75217408,75217408,163577856,163577856,8589934592,0,2391408640,0,2171175936,0,0,0,0.1,0,no_interval_samples,
effectiveness_v3_20260918T050219Z_ee7b9532,dev/splitcifar100/plugin_cost/cost_splitcifar100_ewc/0,cost_splitcifar100_ewc,splitcifar100,0,training,2,150677.131827033,150695.423423259,18.291596225986723,77450752,127498752,165675008,165675008,8589934592,0,2387177472,0,2166944768,0,2392080384,0,0.1,116,,
effectiveness_v3_20260918T050219Z_ee7b9532,dev/splitcifar100/plugin_cost/cost_splitcifar100_ewc/0,cost_splitcifar100_ewc,splitcifar100,0,evaluation,2,150695.48884576,150696.227012229,0.7381664690037724,77450752,120968704,165675008,165675008,8589934592,0,2391343104,0,2171110400,0,2391351296,0,0.1,4,,
effectiveness_v3_20260918T050219Z_ee7b9532,dev/splitcifar100/plugin_cost/cost_splitcifar100_ewc/0,cost_splitcifar100_ewc,splitcifar100,0,resource_transition,3,150696.264591312,150696.265222562,0.0006312500045169145,77450752,77450752,165675008,165675008,8589934592,0,2391343104,0,2171110400,0,0,0,0.1,0,no_interval_samples,
effectiveness_v3_20260918T050219Z_ee7b9532,dev/splitcifar100/plugin_cost/cost_splitcifar100_ewc/0,cost_splitcifar100_ewc,splitcifar100,0,training,3,150696.308793913,150717.41592296,21.107129047013586,79684096,129732096,167772160,167772160,8589934592,0,2387378176,0,2167145472,0,2391810048,0,0.1,134,,
effectiveness_v3_20260918T050219Z_ee7b9532,dev/splitcifar100/plugin_cost/cost_splitcifar100_ewc/0,cost_splitcifar100_ewc,splitcifar100,0,evaluation,3,150717.480469366,150718.487171739,1.006702372978907,79684096,123202048,167772160,167772160,8589934592,0,2391797760,0,2171565056,0,2391810048,0,0.1,6,,
effectiveness_v3_20260918T050219Z_ee7b9532,dev/splitcifar100/plugin_cost/cost_splitcifar100_ewc/0,cost_splitcifar100_ewc,splitcifar100,0,resource_transition,4,150718.524708599,150718.525329942,0.0006213430024217814,79684096,79684096,167772160,167772160,8589934592,0,2391801856,0,2171569152,0,0,0,0.1,0,no_interval_samples,
effectiveness_v3_20260918T050219Z_ee7b9532,dev/splitcifar100/plugin_cost/cost_splitcifar100_ewc/0,cost_splitcifar100_ewc,splitcifar100,0,training,4,150718.555295404,150742.160175053,23.60487964900676,81917440,132307456,171966464,171966464,8589934592,0,2387988480,0,2167755776,0,2392440832,0,0.1,157,,
effectiveness_v3_20260918T050219Z_ee7b9532,dev/splitcifar100/plugin_cost/cost_splitcifar100_ewc/0,cost_splitcifar100_ewc,splitcifar100,0,evaluation,4,150742.259258748,150743.52622757,1.2669688219903037,81917440,125435392,171966464,171966464,8589934592,0,2391846912,0,2171614208,0,2392412160,0,0.1,8,,
effectiveness_v3_20260918T050219Z_ee7b9532,dev/splitcifar100/plugin_cost/cost_splitcifar100_ewc/0,cost_splitcifar100_ewc,splitcifar100,0,resource_transition,5,150743.565162421,150743.565806616,0.0006441950099542737,81917440,81917440,171966464,171966464,8589934592,0,2391851008,0,2171618304,0,0,0,0.1,0,no_interval_samples,
effectiveness_v3_20260918T050219Z_ee7b9532,dev/splitcifar100/plugin_cost/cost_splitcifar100_ewc/0,cost_splitcifar100_ewc,splitcifar100,0,training,5,150743.596443735,150770.948515097,27.352071361994604,84150784,135657472,174063616,174063616,8589934592,0,2388746240,0,2168513536,0,2392629248,0,0.1,176,,
effectiveness_v3_20260918T050219Z_ee7b9532,dev/splitcifar100/plugin_cost/cost_splitcifar100_ewc/0,cost_splitcifar100_ewc,splitcifar100,0,evaluation,5,150771.018626496,150772.837743061,1.819116565020522,84150784,127668736,174063616,174063616,8589934592,0,2388684800,0,2168452096,0,2392920064,0,0.1,11,,
effectiveness_v3_20260918T050219Z_ee7b9532,dev/splitcifar100/plugin_cost/cost_splitcifar100_ewc/0,cost_splitcifar100_ewc,splitcifar100,0,resource_transition,6,150772.881735386,150772.882513081,0.0007776949787512422,84150784,84150784,174063616,174063616,8589934592,0,2388688896,0,2168456192,0,0,0,0.1,0,no_interval_samples,
effectiveness_v3_20260918T050219Z_ee7b9532,dev/splitcifar100/plugin_cost/cost_splitcifar100_ewc/0,cost_splitcifar100_ewc,splitcifar100,0,training,6,150772.944881286,150803.17433468,30.22945339398575,86384128,139007488,176160768,176160768,8589934592,0,2389815296,0,2169582592,0,2390376448,0,0.1,193,,
effectiveness_v3_20260918T050219Z_ee7b9532,dev/splitcifar100/plugin_cost/cost_splitcifar100_ewc/0,cost_splitcifar100_ewc,splitcifar100,0,evaluation,6,150803.272424532,150805.42511619,2.152691657975083,86384128,129902080,176160768,176160768,8589934592,0,2389680128,0,2169447424,0,2393907200,0,0.1,13,,
effectiveness_v3_20260918T050219Z_ee7b9532,dev/splitcifar100/plugin_cost/cost_splitcifar100_ewc/0,cost_splitcifar100_ewc,splitcifar100,0,resource_transition,7,150805.468578485,150805.46927493,0.0006964450003579259,86384128,86384128,176160768,176160768,8589934592,0,2389680128,0,2169447424,0,0,0,0.1,0,no_interval_samples,
effectiveness_v3_20260918T050219Z_ee7b9532,dev/splitcifar100/plugin_cost/cost_splitcifar100_ewc/0,cost_splitcifar100_ewc,splitcifar100,0,training,7,150805.501132838,150836.884064843,31.382932005013572,88617472,142357504,178257920,178257920,8589934592,0,2390183936,0,2169951232,0,2391040000,0,0.1,203,,
effectiveness_v3_20260918T050219Z_ee7b9532,dev/splitcifar100/plugin_cost/cost_splitcifar100_ewc/0,cost_splitcifar100_ewc,splitcifar100,0,evaluation,7,150836.952604767,150839.451661451,2.4990566839987878,88617472,132135424,178257920,178257920,8589934592,0,2390061056,0,2169828352,0,2394357760,0,0.1,15,,
effectiveness_v3_20260918T050219Z_ee7b9532,dev/splitcifar100/plugin_cost/cost_splitcifar100_ewc/0,cost_splitcifar100_ewc,splitcifar100,0,resource_transition,8,150839.527340083,150839.528174842,0.0008347590046469122,88617472,88617472,178257920,178257920,8589934592,0,2390061056,0,2169828352,0,0,0,0.1,0,no_interval_samples,
effectiveness_v3_20260918T050219Z_ee7b9532,dev/splitcifar100/plugin_cost/cost_splitcifar100_ewc/0,cost_splitcifar100_ewc,splitcifar100,0,training,8,150839.567244704,150873.53292611,33.96568140599993,90850816,145707520,180355072,180355072,8589934592,0,2390523904,0,2170291200,0,2391445504,0,0.1,222,,
effectiveness_v3_20260918T050219Z_ee7b9532,dev/splitcifar100/plugin_cost/cost_splitcifar100_ewc/0,cost_splitcifar100_ewc,splitcifar100,0,evaluation,8,150873.595842019,150876.62536658,3.029524560988648,90850816,134368768,180355072,180355072,8589934592,0,2390716416,0,2170483712,0,2394955776,0,0.1,18,,
effectiveness_v3_20260918T050219Z_ee7b9532,dev/splitcifar100/plugin_cost/cost_splitcifar100_ewc/0,cost_splitcifar100_ewc,splitcifar100,0,resource_transition,9,150876.700964134,150876.701782209,0.000818075001006946,90850816,90850816,180355072,180355072,8589934592,0,2390720512,0,2170487808,0,0,0,0.1,0,no_interval_samples,
effectiveness_v3_20260918T050219Z_ee7b9532,dev/splitcifar100/plugin_cost/cost_splitcifar100_ewc/0,cost_splitcifar100_ewc,splitcifar100,0,training,9,150876.740263653,150912.444160914,35.70389726100257,93084160,149057536,184549376,184549376,8589934592,0,2391175168,0,2170942464,0,2392051712,0,0.1,234,,
effectiveness_v3_20260918T050219Z_ee7b9532,dev/splitcifar100/plugin_cost/cost_splitcifar100_ewc/0,cost_splitcifar100_ewc,splitcifar100,0,evaluation,9,150912.516192536,150915.804744932,3.2885523959994316,93084160,136602112,184549376,184549376,8589934592,0,2395811840,0,2175579136,0,2395815936,0,0.1,20,,
effectiveness_v3_20260918T050652Z_3e217be9,dev/splitcifar100/plugin_cost/cost_splitcifar100_gem_ewc/0,cost_splitcifar100_gem_ewc,splitcifar100,0,setup,,150923.122976656,150924.317787914,1.1948112579993904,1408512,1408512,2097152,2097152,8589934592,0,1535053824,0,1314841600,0,1579278336,0,0.1,7,,
effectiveness_v3_20260918T050652Z_3e217be9,dev/splitcifar100/plugin_cost/cost_splitcifar100_gem_ewc/0,cost_splitcifar100_gem_ewc,splitcifar100,0,resource_transition,0,150924.340553117,150924.340985775,0.0004326579801272601,1408512,1408512,2097152,2097152,8589934592,0,1535074304,0,1314853888,0,0,0,0.1,0,no_interval_samples,
effectiveness_v3_20260918T050652Z_3e217be9,dev/splitcifar100/plugin_cost/cost_splitcifar100_gem_ewc/0,cost_splitcifar100_gem_ewc,splitcifar100,0,training,0,150924.360331719,150934.59490332,10.23457160097314,72984064,96783872,119537664,119537664,8589934592,0,2320175104,0,2099942400,0,2304348160,0,0.1,66,,
effectiveness_v3_20260918T050652Z_3e217be9,dev/splitcifar100/plugin_cost/cost_splitcifar100_gem_ewc/0,cost_splitcifar100_gem_ewc,splitcifar100,0,evaluation,0,150934.664118208,150934.944707147,0.2805889390001539,72984064,116502016,161480704,161480704,8589934592,0,2372669440,0,2152436736,0,2371235840,0,0.1,2,,
effectiveness_v3_20260918T050652Z_3e217be9,dev/splitcifar100/plugin_cost/cost_splitcifar100_gem_ewc/0,cost_splitcifar100_gem_ewc,splitcifar100,0,resource_transition,1,150934.979058842,150934.979602907,0.0005440649983938783,72984064,72984064,161480704,161480704,8589934592,0,2372669440,0,2152436736,0,0,0,0.1,0,no_interval_samples,
effectiveness_v3_20260918T050652Z_3e217be9,dev/splitcifar100/plugin_cost/cost_splitcifar100_gem_ewc/0,cost_splitcifar100_gem_ewc,splitcifar100,0,training,1,150935.007775925,150951.29212861,16.2843526849756,76319744,155412480,184549376,184549376,8589934592,0,2418569216,0,2198292480,0,2425663488,0,0.1,106,,
effectiveness_v3_20260918T050652Z_3e217be9,dev/splitcifar100/plugin_cost/cost_splitcifar100_gem_ewc/0,cost_splitcifar100_gem_ewc,splitcifar100,0,evaluation,1,150951.358006963,150951.85703576,0.49902879699948244,76319744,121356800,184549376,184549376,8589934592,0,2423533568,0,2203256832,0,2425446400,0,0.1,4,,
effectiveness_v3_20260918T050652Z_3e217be9,dev/splitcifar100/plugin_cost/cost_splitcifar100_gem_ewc/0,cost_splitcifar100_gem_ewc,splitcifar100,0,resource_transition,2,150951.901701797,150951.902352704,0.0006509069935418665,76319744,76319744,184549376,184549376,8589934592,0,2423533568,0,2203256832,0,0,0,0.1,0,no_interval_samples,
effectiveness_v3_20260918T050652Z_3e217be9,dev/splitcifar100/plugin_cost/cost_splitcifar100_gem_ewc/0,cost_splitcifar100_gem_ewc,splitcifar100,0,training,2,150951.931940768,150973.593428167,21.661487398989266,79655424,160386560,186646528,186646528,8589934592,0,2450800640,0,2230523904,0,2463342592,0,0.1,140,,
effectiveness_v3_20260918T050652Z_3e217be9,dev/splitcifar100/plugin_cost/cost_splitcifar100_gem_ewc/0,cost_splitcifar100_gem_ewc,splitcifar100,0,evaluation,2,150973.663035148,150974.461303792,0.7982686439936515,79655424,123173376,186646528,186646528,8589934592,0,2455760896,0,2235484160,0,2456231936,0,0.1,5,,
effectiveness_v3_20260918T050652Z_3e217be9,dev/splitcifar100/plugin_cost/cost_splitcifar100_gem_ewc/0,cost_splitcifar100_gem_ewc,splitcifar100,0,resource_transition,3,150974.49974845,150974.500403838,0.000655387993901968,79655424,79655424,186646528,186646528,8589934592,0,2455760896,0,2235484160,0,0,0,0.1,0,no_interval_samples,
effectiveness_v3_20260918T050652Z_3e217be9,dev/splitcifar100/plugin_cost/cost_splitcifar100_gem_ewc/0,cost_splitcifar100_gem_ewc,splitcifar100,0,training,3,150974.530569635,151000.283907051,25.75333741598297,82991104,163544064,209715200,209715200,8589934592,0,2452754432,0,2232477696,0,2466828288,0,0.1,169,,
effectiveness_v3_20260918T050652Z_3e217be9,dev/splitcifar100/plugin_cost/cost_splitcifar100_gem_ewc/0,cost_splitcifar100_gem_ewc,splitcifar100,0,evaluation,3,151000.354294257,151001.442066999,1.087772742001107,82991104,126509056,209715200,209715200,8589934592,0,2452639744,0,2232363008,0,2459430912,0,0.1,7,,
effectiveness_v3_20260918T050652Z_3e217be9,dev/splitcifar100/plugin_cost/cost_splitcifar100_gem_ewc/0,cost_splitcifar100_gem_ewc,splitcifar100,0,resource_transition,4,151001.484742147,151001.485494526,0.0007523789827246219,82991104,82991104,209715200,209715200,8589934592,0,2452643840,0,2232367104,0,0,0,0.1,0,no_interval_samples,
effectiveness_v3_20260918T050652Z_3e217be9,dev/splitcifar100/plugin_cost/cost_splitcifar100_gem_ewc/0,cost_splitcifar100_gem_ewc,splitcifar100,0,training,4,151001.518364313,151032.532404921,31.014040607988136,86326784,168775168,213909504,213909504,8589934592,0,2454331392,0,2234054656,0,2469502976,0,0.1,210,,
effectiveness_v3_20260918T050652Z_3e217be9,dev/splitcifar100/plugin_cost/cost_splitcifar100_gem_ewc/0,cost_splitcifar100_gem_ewc,splitcifar100,0,evaluation,4,151032.642566053,151034.084997928,1.4424318750097882,86326784,130274816,213909504,213909504,8589934592,0,2454212608,0,2233935872,0,2458521600,0,0.1,9,,
effectiveness_v3_20260918T050652Z_3e217be9,dev/splitcifar100/plugin_cost/cost_splitcifar100_gem_ewc/0,cost_splitcifar100_gem_ewc,splitcifar100,0,resource_transition,5,151034.12760414,151034.128321918,0.0007177779916673899,86326784,86326784,213909504,213909504,8589934592,0,2454216704,0,2233939968,0,0,0,0.1,0,no_interval_samples,
effectiveness_v3_20260918T050652Z_3e217be9,dev/splitcifar100/plugin_cost/cost_splitcifar100_gem_ewc/0,cost_splitcifar100_gem_ewc,splitcifar100,0,training,5,151034.16036375,151070.116658277,35.95629452698631,89662464,172758528,216006656,216006656,8589934592,0,2455945216,0,2235668480,0,2474553344,0,0.1,247,,
effectiveness_v3_20260918T050652Z_3e217be9,dev/splitcifar100/plugin_cost/cost_splitcifar100_gem_ewc/0,cost_splitcifar100_gem_ewc,splitcifar100,0,evaluation,5,151070.181576702,151071.853457312,1.671880610025255,89662464,133180416,216006656,216006656,8589934592,0,2460057600,0,2239780864,0,2462167040,0,0.1,10,,
effectiveness_v3_20260918T050652Z_3e217be9,dev/splitcifar100/plugin_cost/cost_splitcifar100_gem_ewc/0,cost_splitcifar100_gem_ewc,splitcifar100,0,resource_transition,6,151071.929518842,151071.93032099,0.0008021480171009898,89662464,89662464,216006656,216006656,8589934592,0,2460061696,0,2239784960,0,0,0,0.1,0,no_interval_samples,
effectiveness_v3_20260918T050652Z_3e217be9,dev/splitcifar100/plugin_cost/cost_splitcifar100_gem_ewc/0,cost_splitcifar100_gem_ewc,splitcifar100,0,training,6,151071.969248519,151113.408550007,41.43930148801883,92998144,177511936,218103808,218103808,8589934592,0,2457915392,0,2237638656,0,2481561600,0,0.1,290,,
effectiveness_v3_20260918T050652Z_3e217be9,dev/splitcifar100/plugin_cost/cost_splitcifar100_gem_ewc/0,cost_splitcifar100_gem_ewc,splitcifar100,0,evaluation,6,151113.486380107,151115.170480987,1.6841008799965493,92998144,136516096,218103808,218103808,8589934592,0,2462019584,0,2241742848,0,2462097408,0,0.1,10,,
effectiveness_v3_20260918T050652Z_3e217be9,dev/splitcifar100/plugin_cost/cost_splitcifar100_gem_ewc/0,cost_splitcifar100_gem_ewc,splitcifar100,0,resource_transition,7,151115.210731884,151115.21153156,0.0007996759959496558,92998144,92998144,218103808,218103808,8589934592,0,2462019584,0,2241742848,0,0,0,0.1,0,no_interval_samples,
effectiveness_v3_20260918T050652Z_3e217be9,dev/splitcifar100/plugin_cost/cost_splitcifar100_gem_ewc/0,cost_splitcifar100_gem_ewc,splitcifar100,0,training,7,151115.271867265,151163.621417814,48.349550548999105,96333824,181383680,220200960,220200960,8589934592,0,2459234304,0,2238957568,0,2487164928,0,0.1,333,,
effectiveness_v3_20260918T050652Z_3e217be9,dev/splitcifar100/plugin_cost/cost_splitcifar100_gem_ewc/0,cost_splitcifar100_gem_ewc,splitcifar100,0,evaluation,7,151163.687204054,151166.250983147,2.563779093004996,96333824,139851776,220200960,220200960,8589934592,0,2459172864,0,2238896128,0,2463412224,0,0.1,15,,
effectiveness_v3_20260918T050652Z_3e217be9,dev/splitcifar100/plugin_cost/cost_splitcifar100_gem_ewc/0,cost_splitcifar100_gem_ewc,splitcifar100,0,resource_transition,8,151166.323426213,151166.324297843,0.0008716300071682781,96333824,96333824,220200960,220200960,8589934592,0,2459172864,0,2238896128,0,0,0,0.1,0,no_interval_samples,
effectiveness_v3_20260918T050652Z_3e217be9,dev/splitcifar100/plugin_cost/cost_splitcifar100_gem_ewc/0,cost_splitcifar100_gem_ewc,splitcifar100,0,training,8,151166.364387066,151219.683016933,53.3186298670189,99669504,185734144,222298112,222298112,8589934592,0,2460823552,0,2240546816,0,2488111104,0,0.1,369,,
effectiveness_v3_20260918T050652Z_3e217be9,dev/splitcifar100/plugin_cost/cost_splitcifar100_gem_ewc/0,cost_splitcifar100_gem_ewc,splitcifar100,0,evaluation,8,151219.748932562,151222.135762607,2.386830044997623,99669504,143187456,222298112,222298112,8589934592,0,2460762112,0,2240485376,0,2465071104,0,0.1,14,,
effectiveness_v3_20260918T050652Z_3e217be9,dev/splitcifar100/plugin_cost/cost_splitcifar100_gem_ewc/0,cost_splitcifar100_gem_ewc,splitcifar100,0,resource_transition,9,151222.17905684,151222.179739997,0.0006831570062786341,99669504,99669504,222298112,222298112,8589934592,0,2460766208,0,2240489472,0,0,0,0.1,0,no_interval_samples,
effectiveness_v3_20260918T050652Z_3e217be9,dev/splitcifar100/plugin_cost/cost_splitcifar100_gem_ewc/0,cost_splitcifar100_gem_ewc,splitcifar100,0,training,9,151222.213031868,151283.003685238,60.790653370000655,103005184,190765568,226492416,226492416,8589934592,0,2462720000,0,2242447360,0,2494304256,0,0.1,418,,
effectiveness_v3_20260918T050652Z_3e217be9,dev/splitcifar100/plugin_cost/cost_splitcifar100_gem_ewc/0,cost_splitcifar100_gem_ewc,splitcifar100,0,evaluation,9,151283.06834608,151286.346971665,3.2786255850223824,103005184,146523136,226492416,226492416,8589934592,0,2462552064,0,2242275328,0,2466910208,0,0.1,19,,
effectiveness_v3_20260918T051310Z_753bf737,dev/core50_nc/quota_scan/quota_core50_nc_q160/0,quota_core50_nc_q160,core50_nc,0,setup,,151301.443059468,151301.821127041,0.37806757300859317,1395712,1395712,2097152,2097152,167772160,0,1348317184,0,1128176640,0,1319944192,0,0.1,1,,
effectiveness_v3_20260918T051310Z_753bf737,dev/core50_nc/quota_scan/quota_core50_nc_q160/0,quota_core50_nc_q160,core50_nc,0,resource_transition,0,151301.842935097,151301.843362097,0.00042699999175965786,1395712,1395712,2097152,2097152,167772160,0,1348415488,0,1128193024,0,0,0,0.1,0,no_interval_samples,
effectiveness_v3_20260918T051310Z_753bf737,dev/core50_nc/quota_scan/quota_core50_nc_q160/0,quota_core50_nc_q160,core50_nc,0,training,0,151301.862437328,151328.957676106,27.095238777983468,70712320,95452672,117440512,117440512,167772160,0,2038411264,0,1818176512,0,2036490240,0,0.1,170,,
effectiveness_v3_20260918T051310Z_753bf737,dev/core50_nc/quota_scan/quota_core50_nc_q160/0,quota_core50_nc_q160,core50_nc,0,evaluation,0,151329.025847125,151330.990173342,1.964326216984773,70712320,114230272,159383552,159383552,167772160,0,2089484288,0,1869257728,0,2090758144,0,0.1,12,,
effectiveness_v3_20260918T051310Z_753bf737,dev/core50_nc/quota_scan/quota_core50_nc_q160/0,quota_core50_nc_q160,core50_nc,0,resource_transition,1,151331.017735823,151331.018178008,0.00044218500261195004,70712320,70712320,159383552,159383552,167772160,0,2089500672,0,1869282304,0,0,0,0.1,0,no_interval_samples,
effectiveness_v3_20260918T051310Z_753bf737,dev/core50_nc/quota_scan/quota_core50_nc_q160/0,quota_core50_nc_q160,core50_nc,0,training,1,151331.044356313,151346.851261175,15.806904861994553,70712320,121897984,159383552,159383552,167772160,0,2087616512,0,1867381760,0,2089517056,0,0.1,99,,
effectiveness_v3_20260918T051310Z_753bf737,dev/core50_nc/quota_scan/quota_core50_nc_q160/0,quota_core50_nc_q160,core50_nc,0,evaluation,1,151346.922493396,151349.613096208,2.690602811984718,70712320,114230272,159383552,159383552,167772160,0,2091962368,0,1871727616,0,2092195840,0,0.1,16,,
effectiveness_v3_20260918T051310Z_753bf737,dev/core50_nc/quota_scan/quota_core50_nc_q160/0,quota_core50_nc_q160,core50_nc,0,resource_transition,2,151349.640810005,151349.641293042,0.0004830370016861707,70712320,70712320,159383552,159383552,167772160,0,2091962368,0,1871727616,0,0,0,0.1,0,no_interval_samples,
effectiveness_v3_20260918T051310Z_753bf737,dev/core50_nc/quota_scan/quota_core50_nc_q160/0,quota_core50_nc_q160,core50_nc,0,training,2,151349.667945163,151362.725664581,13.057719417993212,70712320,121897984,159383552,159383552,167772160,0,2088325120,0,1868090368,0,2092265472,0,0.1,80,,
effectiveness_v3_20260918T051310Z_753bf737,dev/core50_nc/quota_scan/quota_core50_nc_q160/0,quota_core50_nc_q160,core50_nc,0,evaluation,2,151362.813704055,151367.229373572,4.415669516980415,70712320,114230272,159383552,159383552,167772160,0,2088333312,0,1868098560,0,2095321088,0,0.1,26,,
effectiveness_v3_20260918T051310Z_753bf737,dev/core50_nc/quota_scan/quota_core50_nc_q160/0,quota_core50_nc_q160,core50_nc,0,resource_transition,3,151367.281271629,151367.281852351,0.0005807220004498959,70712320,70712320,159383552,159383552,167772160,0,2088337408,0,1868102656,0,0,0,0.1,0,no_interval_samples,
effectiveness_v3_20260918T051310Z_753bf737,dev/core50_nc/quota_scan/quota_core50_nc_q160/0,quota_core50_nc_q160,core50_nc,0,training,3,151367.31448162,151384.269715184,16.955233563989168,70712320,121897984,159383552,159383552,167772160,0,2096525312,0,1876290560,0,2097303552,0,0.1,105,,
effectiveness_v3_20260918T051310Z_753bf737,dev/core50_nc/quota_scan/quota_core50_nc_q160/0,quota_core50_nc_q160,core50_nc,0,evaluation,3,151384.337513259,151389.180614412,4.843101153004682,70712320,114230272,159383552,159383552,167772160,0,2101202944,0,1880968192,0,2103373824,0,0.1,29,,
effectiveness_v3_20260918T051310Z_753bf737,dev/core50_nc/quota_scan/quota_core50_nc_q160/0,quota_core50_nc_q160,core50_nc,0,resource_transition,4,151389.209833679,151389.210286577,0.0004528980061877519,70712320,70712320,159383552,159383552,167772160,0,2101202944,0,1880968192,0,0,0,0.1,0,no_interval_samples,
effectiveness_v3_20260918T051310Z_753bf737,dev/core50_nc/quota_scan/quota_core50_nc_q160/0,quota_core50_nc_q160,core50_nc,0,training,4,151389.23995952,151403.100304952,13.860345432010945,70712320,121897984,159383552,159383552,167772160,0,2097401856,0,1877167104,0,2101248000,0,0.1,86,,
effectiveness_v3_20260918T051310Z_753bf737,dev/core50_nc/quota_scan/quota_core50_nc_q160/0,quota_core50_nc_q160,core50_nc,0,evaluation,4,151403.169729185,151409.314700099,6.144970913999714,70712320,114230272,159383552,159383552,167772160,0,2102087680,0,1881852928,0,2103275520,0,0.1,37,,
effectiveness_v3_20260918T051310Z_753bf737,dev/core50_nc/quota_scan/quota_core50_nc_q160/0,quota_core50_nc_q160,core50_nc,0,resource_transition,5,151409.341340692,151409.341806979,0.00046628701966255903,70712320,70712320,159383552,159383552,167772160,0,2102091776,0,1881857024,0,0,0,0.1,0,no_interval_samples,
effectiveness_v3_20260918T051310Z_753bf737,dev/core50_nc/quota_scan/quota_core50_nc_q160/0,quota_core50_nc_q160,core50_nc,0,training,5,151409.370135452,151426.068610849,16.69847539701732,70712320,121897984,159383552,159383552,167772160,0,2098221056,0,1877986304,0,2098331648,0,0.1,104,,
effectiveness_v3_20260918T051310Z_753bf737,dev/core50_nc/quota_scan/quota_core50_nc_q160/0,quota_core50_nc_q160,core50_nc,0,evaluation,5,151426.129387978,151433.043528906,6.914140928012785,70712320,114230272,159383552,159383552,167772160,0,2102935552,0,1882700800,0,2104078336,0,0.1,41,,
effectiveness_v3_20260918T051310Z_753bf737,dev/core50_nc/quota_scan/quota_core50_nc_q160/0,quota_core50_nc_q160,core50_nc,0,resource_transition,6,151433.0728921,151433.073346646,0.00045454601058736444,70712320,70712320,159383552,159383552,167772160,0,2102939648,0,1882704896,0,0,0,0.1,0,no_interval_samples,
effectiveness_v3_20260918T051310Z_753bf737,dev/core50_nc/quota_scan/quota_core50_nc_q160/0,quota_core50_nc_q160,core50_nc,0,training,6,151433.103909914,151449.235885229,16.131975314987358,70712320,121897984,159383552,159383552,167772160,0,2098696192,0,1878461440,0,2099306496,0,0.1,101,,
effectiveness_v3_20260918T051310Z_753bf737,dev/core50_nc/quota_scan/quota_core50_nc_q160/0,quota_core50_nc_q160,core50_nc,0,evaluation,6,151449.305777527,151457.22024051,7.914462982997065,70712320,114230272,159383552,159383552,167772160,0,2103336960,0,1883102208,0,2104918016,0,0.1,52,,
effectiveness_v3_20260918T051310Z_753bf737,dev/core50_nc/quota_scan/quota_core50_nc_q160/0,quota_core50_nc_q160,core50_nc,0,resource_transition,7,151457.24932251,151457.249807899,0.0004853889986407012,70712320,70712320,159383552,159383552,167772160,0,2103336960,0,1883102208,0,0,0,0.1,0,no_interval_samples,
effectiveness_v3_20260918T051310Z_753bf737,dev/core50_nc/quota_scan/quota_core50_nc_q160/0,quota_core50_nc_q160,core50_nc,0,training,7,151457.294882815,151472.533132259,15.2382494439953,70712320,121897984,159383552,159383552,167772160,0,2098958336,0,1878723584,0,2102337536,0,0.1,92,,
effectiveness_v3_20260918T051310Z_753bf737,dev/core50_nc/quota_scan/quota_core50_nc_q160/0,quota_core50_nc_q160,core50_nc,0,evaluation,7,151472.617349563,151481.604161675,8.98681211200892,70712320,114230272,159383552,159383552,167772160,0,2101014528,0,1880779776,0,2106417152,0,0.1,53,,
effectiveness_v3_20260918T051310Z_753bf737,dev/core50_nc/quota_scan/quota_core50_nc_q160/0,quota_core50_nc_q160,core50_nc,0,resource_transition,8,151481.635465536,151481.635938527,0.00047299099969677627,70712320,70712320,159383552,159383552,167772160,0,2101014528,0,1880779776,0,0,0,0.1,0,no_interval_samples,
effectiveness_v3_20260918T051310Z_753bf737,dev/core50_nc/quota_scan/quota_core50_nc_q160/0,quota_core50_nc_q160,core50_nc,0,training,8,151481.663862878,151497.734044847,16.07018196900026,70712320,121897984,159383552,159383552,167772160,0,2099195904,0,1878961152,0,2101207040,0,0.1,99,,
effectiveness_v3_20260918T051310Z_753bf737,dev/core50_nc/quota_scan/quota_core50_nc_q160/0,quota_core50_nc_q160,core50_nc,0,evaluation,8,151497.788774181,151508.231904694,10.443130512983771,70712320,114230272,159383552,159383552,167772160,0,2103484416,0,1883249664,0,2107498496,0,0.1,62,,
effectiveness_v3_20260918T051644Z_afe539fc,dev/core50_nc/quota_scan/quota_core50_nc_q176/0,quota_core50_nc_q176,core50_nc,0,setup,,151515.370747775,151515.748175028,0.37742725299904123,1395712,1395712,2097152,2097152,184549376,0,1348456448,0,1128324096,0,1320153088,0,0.1,1,,
