run_id,cell_id,method,dataset,seed,phase,experience_index,start_monotonic_s,end_monotonic_s,duration_s,allocated_current_bytes,allocated_peak_bytes,reserved_current_bytes,reserved_peak_bytes,quota_bytes,external_reservation_bytes,proc_rss_bytes,children_rss_bytes,proc_pss_bytes,swap_used_bytes,sampled_rss_peak_bytes,sampled_children_rss_peak_bytes,sample_interval_s,sample_count,missing_reason,notes
effectiveness_v3_20260918T124042Z_48203b04,A/core50_nc/tight/S0/0/default,S0,core50_nc,0,resource_transition,3,178245.166221134,178245.166666476,0.00044534201151691377,70712320,70712320,159383552,159383552,167772160,0,2134175744,0,1913940992,0,0,0,0.1,0,no_interval_samples,
effectiveness_v3_20260918T124042Z_48203b04,A/core50_nc/tight/S0/0/default,S0,core50_nc,0,training,3,178245.197283801,178264.929115228,19.731831426994177,70712320,121897984,159383552,159383552,167772160,0,2130677760,0,1910443008,0,2134183936,0,0.1,121,,
effectiveness_v3_20260918T124042Z_48203b04,A/core50_nc/tight/S0/0/default,S0,core50_nc,0,evaluation,3,178264.986856498,178274.546520304,9.559663805994205,70712320,114230272,159383552,159383552,167772160,0,2137534464,0,1917299712,0,2137534464,0,0.1,57,,
effectiveness_v3_20260918T124042Z_48203b04,A/core50_nc/tight/S0/0/default,S0,core50_nc,0,resource_transition,4,178274.574185526,178274.574626859,0.00044133298797532916,70712320,70712320,159383552,159383552,167772160,0,2137534464,0,1917299712,0,0,0,0.1,0,no_interval_samples,
effectiveness_v3_20260918T124042Z_48203b04,A/core50_nc/tight/S0/0/default,S0,core50_nc,0,training,4,178274.600837247,178294.262564768,19.66172752098646,70712320,121897984,159383552,159383552,167772160,0,2131197952,0,1910963200,0,2137534464,0,0.1,120,,
effectiveness_v3_20260918T124042Z_48203b04,A/core50_nc/tight/S0/0/default,S0,core50_nc,0,evaluation,4,178294.322588109,178305.681204747,11.35861663799733,70712320,114230272,159383552,159383552,167772160,0,2135314432,0,1915079680,0,2135777280,0,0.1,66,,
effectiveness_v3_20260918T124042Z_48203b04,A/core50_nc/tight/S0/0/default,S0,core50_nc,0,resource_transition,5,178305.712504589,178305.71294721,0.00044262100709602237,70712320,70712320,159383552,159383552,167772160,0,2135318528,0,1915083776,0,0,0,0.1,0,no_interval_samples,
effectiveness_v3_20260918T124042Z_48203b04,A/core50_nc/tight/S0/0/default,S0,core50_nc,0,training,5,178305.743556404,178325.292964028,19.549407623999286,70712320,121897984,159383552,159383552,167772160,0,2131709952,0,1911475200,0,2132410368,0,0.1,123,,
effectiveness_v3_20260918T124042Z_48203b04,A/core50_nc/tight/S0/0/default,S0,core50_nc,0,evaluation,5,178325.359688101,178338.164026541,12.804338440007996,70712320,114230272,159383552,159383552,167772160,0,2133442560,0,1913207808,0,2139525120,0,0.1,86,,
effectiveness_v3_20260918T124042Z_48203b04,A/core50_nc/tight/S0/0/default,S0,core50_nc,0,resource_transition,6,178338.19363656,178338.194078829,0.0004422689962666482,70712320,70712320,159383552,159383552,167772160,0,2133446656,0,1913211904,0,0,0,0.1,0,no_interval_samples,
effectiveness_v3_20260918T124042Z_48203b04,A/core50_nc/tight/S0/0/default,S0,core50_nc,0,training,6,178338.220611913,178355.324205563,17.10359364998294,70712320,121897984,159383552,159383552,167772160,0,2131841024,0,1911606272,0,2133848064,0,0.1,111,,
effectiveness_v3_20260918T124042Z_48203b04,A/core50_nc/tight/S0/0/default,S0,core50_nc,0,evaluation,6,178355.382243053,178370.790550125,15.408307072008029,70712320,114230272,159383552,159383552,167772160,0,2133549056,0,1913314304,0,2139447296,0,0.1,91,,
effectiveness_v3_20260918T124042Z_48203b04,A/core50_nc/tight/S0/0/default,S0,core50_nc,0,resource_transition,7,178370.820128874,178370.820577467,0.0004485929966904223,70712320,70712320,159383552,159383552,167772160,0,2133549056,0,1913314304,0,0,0,0.1,0,no_interval_samples,
effectiveness_v3_20260918T124042Z_48203b04,A/core50_nc/tight/S0/0/default,S0,core50_nc,0,training,7,178370.84941967,178390.445687007,19.596267337008612,70712320,121897984,159383552,159383552,167772160,0,2132529152,0,1912294400,0,2133549056,0,0.1,120,,
effectiveness_v3_20260918T124042Z_48203b04,A/core50_nc/tight/S0/0/default,S0,core50_nc,0,evaluation,7,178390.533117311,178407.554078087,17.02096077601891,70712320,114230272,159383552,159383552,167772160,0,2132402176,0,1912167424,0,2138017792,0,0.1,100,,
effectiveness_v3_20260918T124042Z_48203b04,A/core50_nc/tight/S0/0/default,S0,core50_nc,0,resource_transition,8,178407.583575568,178407.584043152,0.0004675840027630329,70712320,70712320,159383552,159383552,167772160,0,2132402176,0,1912167424,0,0,0,0.1,0,no_interval_samples,
effectiveness_v3_20260918T124042Z_48203b04,A/core50_nc/tight/S0/0/default,S0,core50_nc,0,training,8,178407.610976975,178426.51988375,18.908906775002833,70712320,121897984,159383552,159383552,167772160,0,2132619264,0,1912384512,0,2133671936,0,0.1,117,,
effectiveness_v3_20260918T124042Z_48203b04,A/core50_nc/tight/S0/0/default,S0,core50_nc,0,evaluation,8,178426.576843008,178445.579110413,19.00226740501239,70712320,114230272,159383552,159383552,167772160,0,2136756224,0,1916525568,0,2138669056,0,0.1,110,,
effectiveness_v3_20260918T124542Z_e661f745,A/core50_nc/tight/S_star/0/default,S_star,core50_nc,0,setup,,178452.767331338,178454.291665637,1.5243342989997473,1395712,1395712,2097152,2097152,167772160,0,1577508864,0,1357289472,0,1403514880,0,0.1,1,,
effectiveness_v3_20260918T124542Z_e661f745,A/core50_nc/tight/S_star/0/default,S_star,core50_nc,0,resource_transition,0,178454.317238026,178454.317665711,0.00042768497951328754,1395712,1395712,2097152,2097152,167772160,0,1577508864,0,1357289472,0,0,0,0.1,0,no_interval_samples,
effectiveness_v3_20260918T124542Z_e661f745,A/core50_nc/tight/S_star/0/default,S_star,core50_nc,0,training,0,178454.341590127,178485.72956908,31.387978952989215,70712320,95452672,117440512,117440512,167772160,0,2073989120,0,1853769728,0,2067845120,0,0.1,195,,
effectiveness_v3_20260918T124542Z_e661f745,A/core50_nc/tight/S_star/0/default,S_star,core50_nc,0,evaluation,0,178485.81637899,178489.558317827,3.741938836988993,70712320,114230272,159383552,159383552,167772160,0,2124038144,0,1903818752,0,2125533184,0,0.1,22,,
effectiveness_v3_20260918T124542Z_e661f745,A/core50_nc/tight/S_star/0/default,S_star,core50_nc,0,resource_transition,1,178489.613351447,178489.613840855,0.000489407975692302,70712320,70712320,159383552,159383552,167772160,0,2124038144,0,1903818752,0,0,0,0.1,0,no_interval_samples,
effectiveness_v3_20260918T124542Z_e661f745,A/core50_nc/tight/S_star/0/default,S_star,core50_nc,0,training,1,178489.638248689,178509.585375055,19.947126365994336,70712320,121897984,159383552,159383552,167772160,0,2123743232,0,1903523840,0,2121834496,0,0.1,123,,
effectiveness_v3_20260918T124542Z_e661f745,A/core50_nc/tight/S_star/0/default,S_star,core50_nc,0,evaluation,1,178509.642337361,178515.103056341,5.46071898000082,70712320,114230272,159383552,159383552,167772160,0,2125443072,0,1905223680,0,2129326080,0,0.1,32,,
effectiveness_v3_20260918T124542Z_e661f745,A/core50_nc/tight/S_star/0/default,S_star,core50_nc,0,resource_transition,2,178515.131634628,178515.13214749,0.0005128619959577918,70712320,70712320,159383552,159383552,167772160,0,2125443072,0,1905223680,0,0,0,0.1,0,no_interval_samples,
effectiveness_v3_20260918T124542Z_e661f745,A/core50_nc/tight/S_star/0/default,S_star,core50_nc,0,training,2,178515.180581083,178533.943183731,18.7626026479993,70712320,121897984,159383552,159383552,167772160,0,2131877888,0,1911658496,0,2132262912,0,0.1,115,,
effectiveness_v3_20260918T124542Z_e661f745,A/core50_nc/tight/S_star/0/default,S_star,core50_nc,0,evaluation,2,178534.02555922,178541.572947624,7.547388403996592,70712320,114230272,159383552,159383552,167772160,0,2136567808,0,1916348416,0,2140315648,0,0.1,44,,
effectiveness_v3_20260918T124542Z_e661f745,A/core50_nc/tight/S_star/0/default,S_star,core50_nc,0,resource_transition,3,178541.627960272,178541.628415254,0.00045498201507143676,70712320,70712320,159383552,159383552,167772160,0,2136567808,0,1916348416,0,0,0,0.1,0,no_interval_samples,
effectiveness_v3_20260918T124542Z_e661f745,A/core50_nc/tight/S_star/0/default,S_star,core50_nc,0,training,3,178541.667436958,178561.578287369,19.91085041098995,70712320,121897984,159383552,159383552,167772160,0,2132172800,0,1911953408,0,2136567808,0,0.1,123,,
effectiveness_v3_20260918T124542Z_e661f745,A/core50_nc/tight/S_star/0/default,S_star,core50_nc,0,evaluation,3,178561.629997277,178571.183610341,9.553613063995726,70712320,114230272,159383552,159383552,167772160,0,2132119552,0,1911900160,0,2137731072,0,0.1,56,,
effectiveness_v3_20260918T124542Z_e661f745,A/core50_nc/tight/S_star/0/default,S_star,core50_nc,0,resource_transition,4,178571.217800009,178571.218229777,0.0004297679988667369,70712320,70712320,159383552,159383552,167772160,0,2132119552,0,1911900160,0,0,0,0.1,0,no_interval_samples,
effectiveness_v3_20260918T124542Z_e661f745,A/core50_nc/tight/S_star/0/default,S_star,core50_nc,0,training,4,178571.251570221,178590.069646849,18.81807662799838,70712320,121897984,159383552,159383552,167772160,0,2132779008,0,1912559616,0,2133094400,0,0.1,117,,
effectiveness_v3_20260918T124542Z_e661f745,A/core50_nc/tight/S_star/0/default,S_star,core50_nc,0,evaluation,4,178590.130941236,178601.486065291,11.355124055000488,70712320,114230272,159383552,159383552,167772160,0,2137190400,0,1916971008,0,2138320896,0,0.1,66,,
effectiveness_v3_20260918T124542Z_e661f745,A/core50_nc/tight/S_star/0/default,S_star,core50_nc,0,resource_transition,5,178601.537940033,178601.538369588,0.00042955498793162405,70712320,70712320,159383552,159383552,167772160,0,2137190400,0,1916971008,0,0,0,0.1,0,no_interval_samples,
effectiveness_v3_20260918T124542Z_e661f745,A/core50_nc/tight/S_star/0/default,S_star,core50_nc,0,training,5,178601.575052654,178621.381146999,19.80609434499638,70712320,121897984,159383552,159383552,167772160,0,2133397504,0,1913178112,0,2137194496,0,0.1,123,,
effectiveness_v3_20260918T124542Z_e661f745,A/core50_nc/tight/S_star/0/default,S_star,core50_nc,0,evaluation,5,178621.442866426,178634.41800852,12.97514209401561,70712320,114230272,159383552,159383552,167772160,0,2137817088,0,1917597696,0,2138935296,0,0.1,76,,
effectiveness_v3_20260918T124542Z_e661f745,A/core50_nc/tight/S_star/0/default,S_star,core50_nc,0,resource_transition,6,178634.469813875,178634.470279505,0.00046563000068999827,70712320,70712320,159383552,159383552,167772160,0,2137817088,0,1917597696,0,0,0,0.1,0,no_interval_samples,
effectiveness_v3_20260918T124542Z_e661f745,A/core50_nc/tight/S_star/0/default,S_star,core50_nc,0,training,6,178634.518437999,178652.523519543,18.005081543989945,70712320,121897984,159383552,159383552,167772160,0,2133553152,0,1913333760,0,2134360064,0,0.1,111,,
effectiveness_v3_20260918T124542Z_e661f745,A/core50_nc/tight/S_star/0/default,S_star,core50_nc,0,evaluation,6,178652.57637106,178667.64860887,15.072237810003571,70712320,114230272,159383552,159383552,167772160,0,2138222592,0,1918003200,0,2141233152,0,0.1,89,,
effectiveness_v3_20260918T124542Z_e661f745,A/core50_nc/tight/S_star/0/default,S_star,core50_nc,0,resource_transition,7,178667.690049443,178667.690552267,0.0005028240266256034,70712320,70712320,159383552,159383552,167772160,0,2138222592,0,1918003200,0,0,0,0.1,0,no_interval_samples,
effectiveness_v3_20260918T124542Z_e661f745,A/core50_nc/tight/S_star/0/default,S_star,core50_nc,0,training,7,178667.74965234,178684.968536738,17.21888439799659,70712320,121897984,159383552,159383552,167772160,0,2134110208,0,1913890816,0,2138222592,0,0.1,104,,
effectiveness_v3_20260918T124542Z_e661f745,A/core50_nc/tight/S_star/0/default,S_star,core50_nc,0,evaluation,7,178685.020048952,178701.61794186,16.597892908001086,70712320,114230272,159383552,159383552,167772160,0,2135810048,0,1915590656,0,2139652096,0,0.1,99,,
effectiveness_v3_20260918T124542Z_e661f745,A/core50_nc/tight/S_star/0/default,S_star,core50_nc,0,resource_transition,8,178701.654186646,178701.654630479,0.0004438330070115626,70712320,70712320,159383552,159383552,167772160,0,2135810048,0,1915590656,0,0,0,0.1,0,no_interval_samples,
effectiveness_v3_20260918T124542Z_e661f745,A/core50_nc/tight/S_star/0/default,S_star,core50_nc,0,training,8,178701.690258923,178718.346390997,16.65613207401475,70712320,121897984,159383552,159383552,167772160,0,2134798336,0,1914578944,0,2135810048,0,0.1,102,,
effectiveness_v3_20260918T124542Z_e661f745,A/core50_nc/tight/S_star/0/default,S_star,core50_nc,0,evaluation,8,178718.408026709,178737.043779719,18.63575301002129,70712320,114230272,159383552,159383552,167772160,0,2138615808,0,1918396416,0,2140127232,0,0.1,108,,
effectiveness_v3_20260918T125033Z_0169998d,A/core50_nc/tight/O00/0/default,O00,core50_nc,0,setup,,178744.254122073,178745.784780963,1.530658889998449,1395712,1395712,2097152,2097152,167772160,0,1573453824,0,1353219072,0,0,0,0.1,0,no_interval_samples,
effectiveness_v3_20260918T125033Z_0169998d,A/core50_nc/tight/O00/0/default,O00,core50_nc,0,resource_transition,0,178745.810258185,178745.810738278,0.0004800930037163198,1395712,1395712,2097152,2097152,167772160,0,1573453824,0,1353219072,0,0,0,0.1,0,no_interval_samples,
effectiveness_v3_20260918T125033Z_0169998d,A/core50_nc/tight/O00/0/default,O00,core50_nc,0,training,0,178745.836597204,178778.464946693,32.62834948900854,70712320,95452672,117440512,117440512,167772160,0,2067963904,0,1847729152,0,2063724544,0,0.1,204,,
effectiveness_v3_20260918T125033Z_0169998d,A/core50_nc/tight/O00/0/default,O00,core50_nc,0,evaluation,0,178778.53494347,178782.022572681,3.4876292109838687,70712320,114230272,159383552,159383552,167772160,0,2117931008,0,1897696256,0,2119368704,0,0.1,24,,
effectiveness_v3_20260918T125033Z_0169998d,A/core50_nc/tight/O00/0/default,O00,core50_nc,0,controller,0,178782.052829125,178782.052963384,0.00013425899669528008,70712320,70712320,159383552,159383552,167772160,0,2117931008,0,1897696256,0,0,0,0.1,0,no_interval_samples,
effectiveness_v3_20260918T125033Z_0169998d,A/core50_nc/tight/O00/0/default,O00,core50_nc,0,reconfiguration,0,178782.079862551,178782.080182171,0.0003196199832018465,70712320,70712320,159383552,159383552,167772160,0,2117931008,0,1897696256,0,0,0,0.1,0,no_interval_samples,
effectiveness_v3_20260918T125033Z_0169998d,A/core50_nc/tight/O00/0/default,O00,core50_nc,0,resource_transition,1,178782.105992884,178782.106510652,0.000517767999554053,70712320,70712320,159383552,159383552,167772160,0,2117931008,0,1897696256,0,2117931008,0,0.1,1,,
effectiveness_v3_20260918T125033Z_0169998d,A/core50_nc/tight/O00/0/default,O00,core50_nc,0,training,1,178782.149912385,178818.447620154,36.297707769001136,72920064,121897984,161480704,161480704,167772160,0,2244521984,0,2024287232,0,2225397760,0,0.1,236,,
effectiveness_v3_20260918T125033Z_0169998d,A/core50_nc/tight/O00/0/default,O00,core50_nc,0,evaluation,1,178818.52980393,178824.180402338,5.650598408014048,72920064,116438016,161480704,161480704,167772160,0,2253897728,0,2033662976,0,2257874944,0,0.1,32,,
effectiveness_v3_20260918T125033Z_0169998d,A/core50_nc/tight/O00/0/default,O00,core50_nc,0,controller,1,178824.218875235,178824.219008152,0.00013291698996908963,72920064,72920064,161480704,161480704,167772160,0,2253897728,0,2033662976,0,0,0,0.1,0,no_interval_samples,
effectiveness_v3_20260918T125033Z_0169998d,A/core50_nc/tight/O00/0/default,O00,core50_nc,0,reconfiguration,1,178824.246768819,178824.247480319,0.0007115000043995678,72920064,72920064,161480704,161480704,167772160,0,2253897728,0,2033662976,0,0,0,0.1,0,no_interval_samples,
effectiveness_v3_20260918T125033Z_0169998d,A/core50_nc/tight/O00/0/default,O00,core50_nc,0,resource_transition,2,178824.273767894,178824.274352208,0.0005843140243086964,72920064,72920064,161480704,161480704,167772160,0,2253897728,0,2033662976,0,0,0,0.1,0,no_interval_samples,
effectiveness_v3_20260918T125033Z_0169998d,A/core50_nc/tight/O00/0/default,O00,core50_nc,0,training,2,178824.302203904,178824.457579722,0.1553758179943543,144932352,149420544,167772160,167772160,167772160,0,2271506432,0,2050866176,0,2253897728,0,0.1,1,,failed
effectiveness_v3_20260918T125201Z_602c23ec,A/core50_nc/tight/O10/0/default,O10,core50_nc,0,setup,,178831.718278608,178833.261313671,1.543035063019488,1395712,1395712,2097152,2097152,167772160,0,1572372480,0,1352141824,0,0,0,0.1,0,no_interval_samples,
effectiveness_v3_20260918T125201Z_602c23ec,A/core50_nc/tight/O10/0/default,O10,core50_nc,0,resource_transition,0,178833.290285161,178833.290744318,0.00045915698865428567,1395712,1395712,2097152,2097152,167772160,0,1572376576,0,1352141824,0,0,0,0.1,0,no_interval_samples,
effectiveness_v3_20260918T125201Z_602c23ec,A/core50_nc/tight/O10/0/default,O10,core50_nc,0,training,0,178833.316842161,178865.558833867,32.24199170598877,70712320,95452672,117440512,117440512,167772160,0,2067083264,0,1846848512,0,2062807040,0,0.1,202,,
effectiveness_v3_20260918T125201Z_602c23ec,A/core50_nc/tight/O10/0/default,O10,core50_nc,0,evaluation,0,178865.645892517,178869.372231172,3.7263386549893767,70712320,114230272,159383552,159383552,167772160,0,2116976640,0,1896741888,0,2118471680,0,0.1,22,,
effectiveness_v3_20260918T125201Z_602c23ec,A/core50_nc/tight/O10/0/default,O10,core50_nc,0,controller,0,178869.401608847,178869.401739959,0.00013111199950799346,70712320,70712320,159383552,159383552,167772160,0,2116976640,0,1896741888,0,0,0,0.1,0,no_interval_samples,
effectiveness_v3_20260918T125201Z_602c23ec,A/core50_nc/tight/O10/0/default,O10,core50_nc,0,reconfiguration,0,178869.430206365,178869.430544467,0.0003381019923835993,70712320,70712320,159383552,159383552,167772160,0,2116976640,0,1896741888,0,0,0,0.1,0,no_interval_samples,
effectiveness_v3_20260918T125201Z_602c23ec,A/core50_nc/tight/O10/0/default,O10,core50_nc,0,resource_transition,1,178869.479498735,178869.480046976,0.0005482410197146237,70712320,70712320,159383552,159383552,167772160,0,2116976640,0,1896741888,0,0,0,0.1,0,no_interval_samples,
effectiveness_v3_20260918T125201Z_602c23ec,A/core50_nc/tight/O10/0/default,O10,core50_nc,0,training,1,178869.509555967,178904.816042508,35.30648654099787,72920064,121897984,161480704,161480704,167772160,0,2243608576,0,2023373824,0,2226044928,0,0.1,223,,
effectiveness_v3_20260918T125201Z_602c23ec,A/core50_nc/tight/O10/0/default,O10,core50_nc,0,evaluation,1,178904.883371739,178910.6375412,5.754169460997218,72920064,116438016,161480704,161480704,167772160,0,2251231232,0,2030996480,0,2256965632,0,0.1,33,,
effectiveness_v3_20260918T125201Z_602c23ec,A/core50_nc/tight/O10/0/default,O10,core50_nc,0,controller,1,178910.675157764,178910.675303125,0.00014536100206896663,72920064,72920064,161480704,161480704,167772160,0,2251231232,0,2030996480,0,0,0,0.1,0,no_interval_samples,
effectiveness_v3_20260918T125201Z_602c23ec,A/core50_nc/tight/O10/0/default,O10,core50_nc,0,reconfiguration,1,178910.701145569,178910.701858458,0.0007128889847081155,72920064,72920064,161480704,161480704,167772160,0,2251231232,0,2030996480,0,0,0,0.1,0,no_interval_samples,
effectiveness_v3_20260918T125201Z_602c23ec,A/core50_nc/tight/O10/0/default,O10,core50_nc,0,resource_transition,2,178910.727229059,178910.727753643,0.0005245840002316982,72920064,72920064,161480704,161480704,167772160,0,2251231232,0,2030996480,0,0,0,0.1,0,no_interval_samples,
effectiveness_v3_20260918T125201Z_602c23ec,A/core50_nc/tight/O10/0/default,O10,core50_nc,0,training,2,178910.754588865,178910.918043332,0.16345446699415334,144932352,149420544,167772160,167772160,167772160,0,2270597120,0,2049956864,0,2251231232,0,0.1,1,,failed
effectiveness_v3_20260918T125327Z_307ffa7d,A/core50_nc/tight/O01/0/default,O01,core50_nc,0,setup,,178918.18708838,178919.722270421,1.5351820410287473,1395712,1395712,2097152,2097152,167772160,0,1574604800,0,1354398720,0,0,0,0.1,0,no_interval_samples,
effectiveness_v3_20260918T125327Z_307ffa7d,A/core50_nc/tight/O01/0/default,O01,core50_nc,0,resource_transition,0,178919.75010956,178919.750558467,0.00044890699791722,1395712,1395712,2097152,2097152,167772160,0,1574629376,0,1354398720,0,0,0,0.1,0,no_interval_samples,
effectiveness_v3_20260918T125327Z_307ffa7d,A/core50_nc/tight/O01/0/default,O01,core50_nc,0,training,0,178919.77548556,178951.976564032,32.201078471989604,70712320,95452672,117440512,117440512,167772160,0,2069307392,0,1849076736,0,2064908288,0,0.1,200,,
effectiveness_v3_20260918T125327Z_307ffa7d,A/core50_nc/tight/O01/0/default,O01,core50_nc,0,evaluation,0,178952.035118033,178955.664386231,3.6292681979830377,70712320,114230272,159383552,159383552,167772160,0,2119221248,0,1898990592,0,2120667136,0,0.1,21,,
effectiveness_v3_20260918T125327Z_307ffa7d,A/core50_nc/tight/O01/0/default,O01,core50_nc,0,controller,0,178955.694037296,178955.694181398,0.00014410199946723878,70712320,70712320,159383552,159383552,167772160,0,2119221248,0,1898990592,0,0,0,0.1,0,no_interval_samples,
effectiveness_v3_20260918T125327Z_307ffa7d,A/core50_nc/tight/O01/0/default,O01,core50_nc,0,reconfiguration,0,178955.722033693,178955.722384814,0.00035112100886180997,70712320,70712320,159383552,159383552,167772160,0,2119221248,0,1898990592,0,0,0,0.1,0,no_interval_samples,
effectiveness_v3_20260918T125327Z_307ffa7d,A/core50_nc/tight/O01/0/default,O01,core50_nc,0,resource_transition,1,178955.749084822,178955.749664211,0.000579389015911147,70712320,70712320,159383552,159383552,167772160,0,2119221248,0,1898990592,0,0,0,0.1,0,no_interval_samples,
effectiveness_v3_20260918T125327Z_307ffa7d,A/core50_nc/tight/O01/0/default,O01,core50_nc,0,training,1,178955.778771266,178991.079190591,35.30041932500899,72920064,121897984,161480704,161480704,167772160,0,2245804032,0,2025573376,0,2226556928,0,0.1,221,,
effectiveness_v3_20260918T125327Z_307ffa7d,A/core50_nc/tight/O01/0/default,O01,core50_nc,0,evaluation,1,178991.171879524,178996.769260609,5.597381085011875,72920064,116438016,161480704,161480704,167772160,0,2255179776,0,2034949120,0,2259156992,0,0.1,33,,
effectiveness_v3_20260918T125327Z_307ffa7d,A/core50_nc/tight/O01/0/default,O01,core50_nc,0,controller,1,178996.800179284,178996.800304877,0.00012559298193082213,72920064,72920064,161480704,161480704,167772160,0,2255179776,0,2034949120,0,0,0,0.1,0,no_interval_samples,
effectiveness_v3_20260918T125327Z_307ffa7d,A/core50_nc/tight/O01/0/default,O01,core50_nc,0,reconfiguration,1,178996.826075395,178996.826724515,0.0006491200183518231,72920064,72920064,161480704,161480704,167772160,0,2255179776,0,2034949120,0,0,0,0.1,0,no_interval_samples,
effectiveness_v3_20260918T125327Z_307ffa7d,A/core50_nc/tight/O01/0/default,O01,core50_nc,0,resource_transition,2,178996.852826598,178996.85343332,0.0006067219946999103,72920064,72920064,161480704,161480704,167772160,0,2255179776,0,2034949120,0,0,0,0.1,0,no_interval_samples,
effectiveness_v3_20260918T125327Z_307ffa7d,A/core50_nc/tight/O01/0/default,O01,core50_nc,0,training,2,178996.90043556,178997.041397644,0.14096208399860188,144932352,149420544,167772160,167772160,167772160,0,2274476032,0,2053839872,0,2271977472,0,0.1,1,,failed
effectiveness_v3_20260918T125453Z_e468c444,A/core50_nc/tight/O11/0/default,O11,core50_nc,0,setup,,179004.223172981,179005.75395705,1.5307840690074954,1395712,1395712,2097152,2097152,167772160,0,1573359616,0,1353133056,0,0,0,0.1,0,no_interval_samples,
effectiveness_v3_20260918T125453Z_e468c444,A/core50_nc/tight/O11/0/default,O11,core50_nc,0,resource_transition,0,179005.781982226,179005.782431133,0.00044890699791722,1395712,1395712,2097152,2097152,167772160,0,1573359616,0,1353133056,0,0,0,0.1,0,no_interval_samples,
effectiveness_v3_20260918T125453Z_e468c444,A/core50_nc/tight/O11/0/default,O11,core50_nc,0,training,0,179005.807245079,179039.086941393,33.27969631401356,70712320,95452672,117440512,117440512,167772160,0,2068066304,0,1847839744,0,2063826944,0,0.1,206,,
effectiveness_v3_20260918T125453Z_e468c444,A/core50_nc/tight/O11/0/default,O11,core50_nc,0,evaluation,0,179039.147844596,179042.971652907,3.823808310989989,70712320,114230272,159383552,159383552,167772160,0,2118037504,0,1897810944,0,2119483392,0,0.1,23,,
effectiveness_v3_20260918T125453Z_e468c444,A/core50_nc/tight/O11/0/default,O11,core50_nc,0,controller,0,179043.001629703,179043.001757749,0.00012804599828086793,70712320,70712320,159383552,159383552,167772160,0,2118037504,0,1897810944,0,0,0,0.1,0,no_interval_samples,
